controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,delta_flap_raw_rad,delta_flap_rad,delta_flap_rate_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,flap_saturated,flap_rate_saturated,corridor_violation,alpha_error_rad,q_error_rad,theta_error_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
pid,121.0,0.0358256769354733,0.008993800916734697,0.3268768529654736,0.20981674962434263,-0.0017972436523437385,-0.14118776367187502,0.13981674962434262,0.27981674962434266,-0.08,0.08,-0.19056317656169375,-0.19056317656169375,0.006410503883627239,-0.35,0.35,-0.18,0.18,False,False,True,-0.17399107268886932,0.010791044569078435,0.4680646166373486,6278.035054422868,0.0498215982532987,0.8091636544141589,48821.83544921875,3244.8284992253148,10.996883079685405,0.0009350021636006444,4922.277745217781
pid,121.5,0.03638249417727418,0.0091191394204576,0.33140510657289624,0.20880859375,-0.001781533203124963,-0.14208248168945314,0.13880859375,0.27880859375,-0.08,0.08,-0.1873621270800006,-0.1873621270800006,0.006402098963386282,-0.35,0.35,-0.18,0.18,False,False,True,-0.1724260995727258,0.010900672623582562,0.4734875882623494,6269.559817278122,0.0490281050652374,0.8110799449509581,48687.62774658203,3234.365844987393,10.961424630838241,0.0009550006961800959,4995.189596590638
pid,122.0,0.036940614030463066,0.009244304736958468,0.33599598644111867,0.20780334335086403,-0.0017656323242187244,-0.14296929687499998,0.13780334335086403,0.27780334335086404,-0.08,0.08,-0.18416649249457526,-0.18416649249457526,0.0063912691708507,-0.35,0.35,-0.18,0.18,False,False,True,-0.17086272932040097,0.011009937061177193,0.47896528331611865,6258.12484050384,0.04823136293732094,0.8129808256736674,48554.60546875,3224.003986587259,10.926307784033632,0.0009752446531953361,5068.444818776251
pid,122.5,0.037499804546633014,0.009369237738715267,0.34064939118898824,0.20680126256104436,-0.0017495410156250224,-0.14384811401367187,0.13680126256104436,0.27680126256104437,-0.08,0.08,-0.18097749470900398,-0.18097749470900398,0.006377995571142547,-0.35,0.35,-0.18,0.18,False,False,True,-0.16930145801441135,0.01111877875434029,0.4844975052026601,6243.714201954099,0.04743175808633898,0.8148660462613366,48422.78289794922,3213.743847740855,10.89153566979025,0.000995729346667591,5142.02078636586
pid,123.0,0.03805982986699707,0.00949387898624496,0.3453651897930612,0.20580261551465062,-0.001733259277343746,-0.144718837890625,0.13580261551465062,0.27580261551465063,-0.08,0.08,-0.17779636394859363,-0.17779636394859363,0.0063622615208207,-0.35,0.35,-0.18,0.18,False,False,True,-0.16774278564765355,0.011227138263588706,0.4900840276836862,6226.316578101939,0.04662968292385176,0.8167353562256445,48292.17431640625,3203.5863508586476,10.857111414202452,0.001016449712644517,5215.894170442637
pid,123.5,0.03862045050418754,0.009618168820111815,0.35014322145462157,0.20480766634579267,-0.0017167871093750064,-0.14558137329101561,0.13480766634579266,0.2748076663457927,-0.08,0.08,-0.17462433756968943,-0.17462433756968943,0.006344052757808416,-0.35,0.35,-0.18,0.18,False,False,True,-0.16618721584160512,0.011334955929486822,0.4957245947456372,6205.9253706091695,0.045825535659155224,0.8185885049314899,48162.79400634766,3193.5324170541107,10.82303813896902,0.0010374003039474394,5290.040941201506
pid,124.0,0.03918142363887304,0.009742047455449307,0.35498329551333385,0.20381667918858004,-0.001700124511718748,-0.146435625,0.13381667918858003,0.27381667918858005,-0.08,0.08,-0.17146265882614667,-0.17146265882614667,0.0063233574870855125,-0.35,0.35,-0.18,0.18,False,False,True,-0.164635255549707,0.011442171967168055,0.5014189205133339,6182.538822742457,0.04501971988220507,0.8204252416177731,48034.65624999999,3183.5829661521066,10.789318961421568,0.0010585752832571451,5364.436371334176
pid,124.5,0.03974250343079076,0.0098654550787918,0.3598851914087359,0.2028299181771225,-0.0016832714843749708,-0.14728149780273436,0.1328299181771225,0.27282991817712254,-0.08,0.08,-0.16831257559526352,-0.16831257559526352,0.006300166461766288,-0.35,0.35,-0.18,0.18,False,False,True,-0.16308741474633176,0.01154872656316677,0.5071666892114703,6156.160124921978,0.04421264412711052,0.8222453154183749,47907.77532958985,3173.738916697176,10.755956994552639,0.0010799684165664928,5439.055040191753
pid,125.0,0.04030344134373364,0.009988331946997943,0.364848658690672,0.2018476474455297,-0.0016662280273437857,-0.14811889648437498,0.13184764744552968,0.2718476474455297,-0.08,0.08,-0.16517533906569953,-0.16517533906569953,0.006274473059127983,-0.35,0.35,-0.18,0.18,False,False,True,-0.16154420610179604,0.011654559974341729,0.512967555175047,6126.797508713545,0.04340472141689443,0.8240484753833285,47782.16552734375,3164.0011859617425,10.722955347043506,0.0011015730670286355,5513.8708387371225
pid,125.5,0.0408639864839732,0.010110618488033997,0.3698734170796542,0.20087013112791136,-0.0016489941406250264,-0.14894772583007815,0.13087013112791135,0.27087013112791136,-0.08,0.08,-0.1620522023901086,-0.1620522023901086,0.006246273351181886,-0.35,0.35,-0.18,0.18,False,False,True,-0.16000614464393814,0.011759612628659023,0.5188211429097324,6094.464328602068,0.04259636879030155,0.8258344705001837,47657.84112548828,3154.3706899542217,10.69031712329166,0.0011233821892297998,5588.856975297424
pid,126.0,0.041423885951540326,0.010232255403372137,0.3749591565780212,0.19989763335837718,-0.0016315698242187482,-0.149767890625,0.12989763335837717,0.2698976333583772,-0.08,0.08,-0.15894441930539088,-0.15894441930539088,0.006215566169435416,-0.35,0.35,-0.18,0.18,False,False,True,-0.15847374740683684,0.011863825227590885,0.5247270472030212,6059.179130917261,0.041788006811515246,0.8276030497155658,47534.81640625,3144.848343427045,10.658045423437997,0.001145388323916055,5663.985982127133
pid,126.5,0.04198288520372712,0.010353183771746249,0.3801055376326369,0.19893041827103683,-0.0016139550781250067,-0.1505792956542969,0.12893041827103682,0.2689304182710368,-0.08,0.08,-0.15585324272369339,-0.15585324272369339,0.0061823531633949935,-0.35,0.35,-0.18,0.18,False,False,True,-0.1569475330673097,0.011967138849871255,0.5306848332869338,6020.965709319552,0.040980059063733504,0.8293539619569262,47413.10565185547,3135.4350598845976,10.626143343393725,0.0011675835932035568,5739.229722790633
pid,127.0,0.04254072843011476,0.010473345153995985,0.3853121913497412,0.19796875000000003,-0.0015961499023437464,-0.15138184570312502,0.12796875000000002,0.26796875000000003,-0.08,0.08,-0.15277992329744594,-0.15277992329744594,0.00614663885249489,-0.35,0.35,-0.18,0.18,False,False,True,-0.15542802156988528,0.012069495056339731,0.5366940370528662,5979.85314629509,0.04017295162763079,0.8310869561544854,47292.72314453125,3126.131751591069,10.594613974866968,0.0011899596963019607,5814.55940037254
pid,127.5,0.04309715893837446,0.010592681698718893,0.3905787197624266,0.19701289267937644,-0.0015781542968750228,-0.15217544555664064,0.12701289267937643,0.26701289267937645,-0.08,0.08,-0.1497257079619046,-0.1497257079619046,0.0061084306710826874,-0.35,0.35,-0.18,0.18,False,False,True,-0.15391573374100198,0.012170835995593916,0.5427541653190673,5935.875840154361,0.03936711254581381,0.832801781263368,47173.683166503906,3116.9393295782206,10.563460405389087,0.0012125079057807378,5889.945566523043
pid,128.0,0.04365191955003202,0.01071113624844041,0.3959046961510717,0.19606311044327573,-0.0015599682617187804,-0.15296000000000004,0.12606311044327573,0.26606311044327574,-0.08,0.08,-0.14669183845885025,-0.14669183845885025,0.0060677390061086856,-0.35,0.35,-0.18,0.18,False,False,True,-0.15241119089324373,0.01227110451015919,0.5488646961510717,5889.073517079135,0.03856297127445884,0.8344981862859295,47055.99999999999,3107.8587036530726,10.532685718340742,0.0012352190644081091,5965.358131344664
pid,128.5,0.04420475300533118,0.010828652446002498,0.401289665416917,0.1951196674258077,-0.0015415917968749637,-0.15373541381835942,0.12511966742580768,0.2651196674258077,-0.08,0.08,-0.14367954984523246,-0.14367954984523246,0.006024577227235595,-0.35,0.35,-0.18,0.18,False,False,True,-0.1509149144204765,0.012370244242877462,0.5550250792352764,5839.491227815468,0.03776095812339021,0.8361759202942732,46939.687927246094,3098.8907824055045,10.502292992977637,0.0012580835825921851,6040.766374125631
pid,129.0,0.04475540237627748,0.010945174840863757,0.40673314450881404,0.19418282776108192,-0.0015230249023436837,-0.154501591796875,0.12418282776108192,0.26418282776108193,-0.08,0.08,-0.1406900689907032,-0.1406900689907032,0.005978961709058539,-0.35,0.35,-0.18,0.18,False,False,True,-0.14942742538480444,0.012468199743207441,0.5612347363056891,5787.179328668634,0.036961503685933074,0.8378347324529601,46824.76123046875,3090.036473215777,10.472285304456019,0.0012810914364537352,6116.1389549244395
pid,129.5,0.04530361148689286,0.01106064899499705,0.41223462290302615,0.19325285558320815,-0.001504267578124996,-0.1552584387207031,0.12325285558320814,0.26325285558320816,-0.08,0.08,-0.13772461306811978,-0.13772461306811978,0.005930911845166809,-0.35,0.35,-0.18,0.18,False,False,True,-0.1479492440963153,0.012564916573122045,0.5674930616237293,5732.193446516702,0.036165038259942,0.8394743720419061,46711.23419189453,3081.2966822619824,10.442665723857933,0.0013042321665596524,6191.443927008796
pid,130.0,0.04584912533966228,0.011175021588065128,0.41779356313579946,0.19233001502629604,-0.0014853198242187893,-0.156005859375,0.12233001502629604,0.26233001502629605,-0.08,0.08,-0.13478438804120563,-0.13478438804120563,0.005880450053828312,-0.35,0.35,-0.18,0.18,False,False,True,-0.14648088968663375,0.012660341412283917,0.5737994225107994,5674.594427623685,0.035371991261469164,0.8410945884794722,46599.12109375,3072.6723145274013,10.413437318216143,0.0013274948773458583,6266.648750151349
pid,130.5,0.046391690547107504,0.011288240521550476,0.4234094013882619,0.1914145702244553,-0.0014661816406250083,-0.1567437585449219,0.12141457022445529,0.2614145702244553,-0.08,0.08,-0.13187058715366268,-0.13187058715366268,0.0058276017750859,-0.35,0.35,-0.18,0.18,False,False,True,-0.14502287967734778,0.012754422162175484,0.5801531599331837,5614.448270100813,0.03458279063259466,0.8426951313457428,46488.43621826172,3064.164273807798,10.384603150538863,0.001350868237257884,6341.720304783813
pid,131.0,0.04693105576737988,0.011400255021512639,0.42908154812304594,0.19050678531179568,-0.001446853027343764,-0.157472041015625,0.12050678531179568,0.2605067853117957,-0.08,0.08,-0.1289843894241235,-0.1289843894241235,0.005772395459078372,-0.35,0.35,-0.18,0.18,False,False,True,-0.1435757295444158,0.012847108048856403,0.586553589138671,5551.8260399340625,0.03379786224499749,0.844275750405994,46379.19384765625,3055.7734627186314,10.356166279834195,0.001374340479636695,6416.624907009422
pid,131.5,0.047466972142724634,0.01151101573964482,0.4348093887718665,0.18960692442242677,-0.001427333984375001,-0.15819061157226566,0.11960692442242676,0.2596069244224268,-0.08,0.08,-0.12612695815139963,-0.12612695815139963,0.00571486254544773,-0.35,0.35,-0.18,0.18,False,False,True,-0.14213995227970214,0.012938349724019822,0.5930000003441321,5486.80377056906,0.033017629300893386,0.8458361956343506,46271.408264160156,3047.5007827021896,10.328129761134306,0.0013978994043767562,6491.328324473455
pid,132.0,0.04799919373963291,0.011620474852301447,0.4405922844731215,0.18871525169045833,-0.0014076245117187192,-0.158899375,0.11871525169045832,0.25871525169045834,-0.08,0.08,-0.12329943943452545,-0.12329943943452545,0.0056550374337483444,-0.35,0.35,-0.18,0.18,False,False,True,-0.14071605795082542,0.013028099364020166,0.5994916594731214,5419.462346117678,0.03224251173300564,0.8473762172376315,46165.09375,3039.3471340346637,10.300496645519406,0.0014215323803823956,6565.79579308995
pid,132.5,0.04852747798946636,0.011728586157169787,0.4464295728584193,0.18783203125000003,-0.001387724609374974,-0.15959823608398438,0.11783203125000002,0.25783203125000004,-0.08,0.08,-0.12050296071214335,-0.12050296071214335,0.005592957444764207,-0.35,0.35,-0.18,0.18,False,False,True,-0.13930455326053368,0.01311631076654476,0.6060278089424036,5349.887368326887,0.03147292560527401,0.8488955656793845,46060.264587402344,3031.31341583313,10.273269980141405,0.0014452263488476894,6639.9920346219615
pid,133.0,0.049051586128311245,0.011835305167261664,0.452320568886773,0.1869575272351615,-0.0013676342773437655,-0.16028709960937498,0.11695752723516151,0.2569575272351615,-0.08,0.08,-0.11773862932578674,-0.11773862932578674,0.0055286627727132165,-0.35,0.35,-0.18,0.18,False,False,True,-0.13790594110685028,0.01320293944460543,0.612607668496148,5278.1690075269735,0.030709282516034744,0.850393991704108,45956.93505859375,3023.4005260624763,10.246452808247394,0.0014689678273840136,6713.881275111752
pid,133.5,0.04957128363479644,0.01194058920190575,0.4582645657250428,0.1860920037800526,-0.0013473535156250382,-0.16096587036132814,0.1160920037800526,0.2560920037800526,-0.08,0.08,-0.11500753111160976,-0.11500753111160976,0.005462196428353966,-0.35,0.35,-0.18,0.18,False,False,True,-0.13652072014525618,0.013287942717530789,0.619230436086371,5204.401837852977,0.02995198900542603,0.8518712463616613,45855.11944580078,3015.6093615422524,10.22004816920285,0.001492742915018232,6787.427264156084
pid,134.0,0.05008634066459153,0.0120443974744269,0.4642608356730472,0.18523572501878288,-0.0013268823242187366,-0.16163445312500002,0.11523572501878288,0.2552357250187829,-0.08,0.08,-0.11231072902508954,-0.11231072902508954,0.005393604173040439,-0.35,0.35,-0.18,0.18,False,False,True,-0.13514938435419135,0.013371279798645637,0.6258952887980472,5128.6846571108135,0.029201445968788486,0.8533270810318607,45754.83203125,3007.9408179534475,10.194059098514616,0.001516537298083307,6860.593295021097
pid,134.5,0.05059653248028833,0.012146691176206549,0.47030863113161087,0.1843889550854621,-0.0013062207031249717,-0.16229275268554688,0.1143889550854621,0.2543889550854621,-0.08,0.08,-0.10964926180318403,-0.10964926180318403,0.005322934443811017,-0.35,0.35,-0.18,0.18,False,False,True,-0.13379242260517377,0.01345291187933152,0.6326013838171578,5051.120291736103,0.028458048077837608,0.8547612474492646,45656.087097167976,3000.3957898452063,10.168488627853662,0.001540336257021614,6933.34222558999
pid,135.0,0.05110163987536163,0.012247433556827248,0.4764071856116648,0.1835519581141999,-0.0012853686523437435,-0.162940673828125,0.11355195811419988,0.2535519581141999,-0.08,0.08,-0.10702414266836205,-0.10702414266836205,0.005250238269643964,-0.35,0.35,-0.18,0.18,False,False,True,-0.13245031823883827,0.013532802209170991,0.6393478594397898,4971.8153873697,0.02772218321138423,0.856173497728144,45558.89892578125,2992.97517064147,10.143339785077583,0.0015641246741198366,7005.636500135932
pid,135.5,0.05160144959090256,0.012346590000015022,0.4825557147823693,0.18272499823910593,-0.0012643261718749965,-0.16357812133789063,0.11272499823910592,0.25272499823910594,-0.08,0.08,-0.10443635807882969,-0.10443635807882969,0.005175569179064726,-0.35,0.35,-0.18,0.18,False,False,True,-0.13112354864820336,0.013610916171890019,0.64613383612026,4890.880185647785,0.026994231897368767,0.8575635843876396,45463.281799316406,2985.6798526475577,10.118615594252912,0.001587887042192582,7077.438171911422
pid,136.0,0.052095754723821636,0.012444128095105256,0.48875341755609025,0.18190833959429,-0.0012430932617187862,-0.164205,0.11190833959429,0.25190833959429004,-0.08,0.08,-0.10188686652917478,-0.10188686652917478,0.005098983099309812,-0.35,0.35,-0.18,0.18,False,False,True,-0.12981258487046837,0.013687221356824042,0.6529584175560903,4808.428287877384,0.026274566767959036,0.8589312603771045,45369.25,2978.5107270566778,10.094319075677182,0.0016116074742302785,7148.708926544959
pid,136.5,0.0525843551252275,0.012540017703771344,0.4949994772079245,0.1811022463138618,-0.0012216699218750016,-0.1648212145996094,0.11110224631386179,0.2511022463138618,-0.08,0.08,-0.09937659740552579,-0.09937659740552579,0.005020538247297979,-0.35,0.35,-0.18,0.18,False,False,True,-0.1285178911886343,0.013761687625646345,0.6598206918075339,4724.576406337413,0.025563552029436987,0.8602762791016343,45276.817810058594,2971.468683956373,10.07045324590077,0.0016352697140248186,7219.410106233965
pid,137.0,0.05306705778770228,0.012634231021770248,0.501293062527345,0.18030698253193092,-0.0012000561523436981,-0.165426669921875,0.11030698253193091,0.25030698253193095,-0.08,0.08,-0.09690644989916297,-0.09690644989916297,0.004940295012725637,-0.35,0.35,-0.18,0.18,False,False,True,-0.12723992474422863,0.013834287174113946,0.66671973244922,4639.444104012535,0.024861542948563426,0.86159839444778,45185.99951171875,2964.5546123349086,10.047021117748553,0.0016588571477846705,7289.50273472313
pid,137.5,0.053543677220215365,0.012726742635475298,0.5076333289994156,0.1795228123826071,-0.0011782519531250424,-0.1660212707519531,0.10952281238260708,0.2495228123826071,-0.08,0.08,-0.09447729198236511,-0.09447729198236511,0.004858315833595722,-0.35,0.35,-0.18,0.18,False,False,True,-0.12597913516239173,0.01390499458860034,0.6736545997513688,4553.153523630289,0.02416888535707144,0.862897360809448,45096.80938720703,2957.7694000875917,10.024025700341314,0.0016823528167488756,7358.947543055385
